,Alcoholic Beverages,Animal Products,Animal fats,"Aquatic Products, Other",Cereals - Excluding Beer,Eggs,"Fish, Seafood",Fruits - Excluding Wine,Meat,Miscellaneous,Milk - Excluding Butter,Offals,Oilcrops,Pulses,Spices,Starchy Roots,Stimulants,Sugar Crops,Sugar & Sweeteners,Treenuts,Vegetal Products,Vegetable Oils,Vegetables,Obesity,Active,Population,Country
0,0.00046666666666666666,11.950400000000002,2.423366666666667,0.0,23.3212,0.34863333333333335,0.02256666666666667,2.4166000000000003,2.842333333333333,0.038033333333333336,6.1047666666666665,0.2137,0.4301,0.3305333333333333,0.14503333333333335,0.4181333333333333,0.16026666666666667,0.0,1.1916666666666667,0.31779999999999997,38.06016666666667,6.6396000000000015,2.624633333333333,4.5,0.0125744965063707,38928000.0,Afghanistan
1,0.8613,22.2872,1.5373333333333334,0.0,8.221933333333334,1.0118,0.16806666666666667,3.7753666666666668,4.832033333333334,0.06269999999999999,14.474333333333334,0.2635,1.7294999999999998,0.38730000000000003,0.0002666666666666667,1.0419,0.2942,0.0,1.6596333333333335,0.4889333333333334,27.7124,4.1316,5.0588,22.3,1.12371388301621,2838000.0,Albania
2,0.12023333333333334,10.027833333333334,0.37316666666666665,0.0,14.298766666666666,0.7209666666666666,0.18730000000000002,3.379266666666666,2.0936333333333335,0.10516666666666667,6.566400000000001,0.08446666666666665,0.6054666666666666,0.6127,0.11066666666666665,2.0577,0.21983333333333333,0.0,1.9403666666666666,0.3995666666666667,39.97523333333333,11.385133333333334,4.7362,26.600000000000005,0.0707667335482562,44357000.0,Algeria
3,2.5825,8.308200000000001,0.5444666666666667,0.0,11.338366666666667,0.08556666666666668,1.3411333333333333,2.8875333333333333,5.338033333333333,0.07113333333333334,0.8562333333333333,0.13970000000000002,1.8294333333333332,0.8256666666666667,0.0037333333333333333,10.480633333333333,0.06923333333333333,0.0,1.5344666666666666,0.0123,41.6972,9.128066666666667,0.9265666666666666,6.8,0.0034192239099686,32522000.0,Angola
4,1.9601666666666666,19.9106,2.0734,0.0,7.644266666666667,0.27343333333333336,2.4677333333333333,5.215066666666667,9.014866666666666,0.37076666666666663,5.9058,0.17373333333333332,0.7239,0.23463333333333333,0.28706666666666664,0.7801666666666667,0.5683333333333334,0.0,3.2322333333333333,0.1032,30.081766666666667,6.648066666666668,2.3308,19.1,0.0959183673469388,98000.0,Antigua and Barbuda
5,1.9008666666666667,21.563166666666664,1.532,0.0,8.844833333333332,1.1442666666666665,0.27876666666666666,2.5729666666666664,11.9191,0.0,6.416033333333334,0.27603333333333335,0.0355,0.06586666666666667,0.021466666666666665,1.5191666666666668,0.30560000000000004,0.0,3.369066666666667,0.06763333333333334,28.430266666666668,7.936599999999999,1.8008,28.5,0.342728695153933,45377000.0,Argentina
6,0.2096,18.687066666666666,2.7385999999999995,0.0,9.690266666666666,0.9763000000000001,0.2300333333333333,3.0599333333333334,5.769166666666666,0.12843333333333332,8.6828,0.2899333333333333,0.3258333333333333,0.22003333333333333,0.010666666666666666,1.1144666666666667,0.895,0.0,2.6511666666666667,0.45786666666666664,31.313733333333335,5.618966666666666,6.93,20.9,0.177469553450609,2956000.0,Armenia
7,2.5073,20.380666666666666,2.2733333333333334,0.0011,6.043900000000001,0.5375333333333333,0.8272999999999998,2.0840666666666667,8.598433333333332,0.2642333333333333,7.8078666666666665,0.3350666666666666,0.7756,0.07216666666666667,0.08406666666666666,1.3814666666666666,0.5329333333333334,0.0,2.7784333333333335,0.9259333333333334,29.6187,10.0074,2.1625333333333336,30.399999999999995,0.0072066475110662,25754000.0,Australia
8,3.2792,21.000933333333332,6.320133333333334,0.00036666666666666667,6.605366666666666,0.9294666666666668,0.5294333333333333,2.1431333333333336,5.933466666666667,0.00016666666666666666,7.191833333333332,0.09616666666666666,0.6985,0.055299999999999995,0.08656666666666667,1.5206666666666668,0.4067,0.0,2.954833333333333,0.4987333333333333,28.999800000000004,8.635133333333334,2.1142333333333334,21.899999999999995,0.153432802333408,8914000.0,Austria
9,1.9508,17.309866666666665,3.1193666666666666,0.0,15.759866666666667,1.0422666666666667,0.1703,2.334633333333333,5.694266666666667,0.021233333333333337,7.1384,0.14246666666666666,0.08316666666666668,0.046933333333333334,0.012500000000000002,2.3603333333333336,0.5770333333333334,0.0,1.6559333333333335,0.9663333333333332,32.68743333333334,2.8618666666666663,4.065,19.9,0.0287396121883657,10108000.0,Azerbaijan
10,1.6440000000000001,18.830233333333336,1.9955666666666663,0.0003,6.028233333333333,0.8563999999999999,1.7208666666666668,6.209599999999999,10.533766666666667,1.4549333333333332,3.4318333333333335,0.28306666666666663,1.4452333333333334,0.0646,0.19356666666666666,0.5999666666666666,0.5021,0.0,4.961733333333333,0.2247,31.18023333333333,4.6121,3.226933333333333,32.1,0.320865139949109,393000.0,Bahamas
11,0.0010333333333333334,5.799533333333333,0.4688666666666667,0.0,24.775199999999998,0.5977666666666667,1.8383666666666667,1.3158333333333332,0.8688666666666666,0.0179,1.9577666666666664,0.0732,0.2833333333333333,0.8280666666666666,0.6268666666666668,2.495033333333333,0.0339,0.07633333333333334,0.7846666666666667,0.15803333333333333,44.19983333333334,11.277566666666665,1.5220666666666667,3.4,0.027524453945315,169809000.0,Bangladesh
12,1.5624666666666667,16.810133333333333,1.7838333333333332,0.0,8.512233333333333,0.8597666666666667,2.1656666666666666,2.7566333333333333,8.216633333333332,1.5078000000000003,3.654833333333334,0.12366666666666666,1.7755,0.7105,0.25606666666666666,1.9661666666666668,0.3565,0.0,4.138633333333334,0.3810666666666666,33.1984,7.003699999999999,2.2597666666666667,24.8,0.107665505226481,287000.0,Barbados
13,2.3514,16.2638,3.6254333333333335,0.0,8.453133333333334,1.0616,0.6128666666666667,1.7321,7.155733333333333,0.24086666666666665,3.4877333333333334,0.3202,0.24639999999999998,0.0003333333333333333,0.012633333333333331,4.7832,0.4492666666666667,0.0,2.873466666666667,0.5372,33.73223333333333,8.405633333333334,3.654733333333333,26.600000000000005,0.10928,9375000.0,Belarus
14,2.5606333333333335,19.54146666666667,6.085466666666666,0.0003333333333333333,7.022533333333333,0.8363333333333333,0.7827999999999999,1.9265333333333334,4.065433333333334,0.0,7.5904,0.18073333333333333,0.286,0.1468,0.07773333333333333,2.2274,0.14963333333333334,0.0,3.4862333333333333,0.6312666666666668,30.45573333333333,8.995700000000001,2.9508666666666663,24.5,6.10089448545376,11515000.0,Belgium
15,1.6334,13.882833333333336,4.168966666666667,0.0,11.009133333333333,0.45493333333333325,0.6062333333333333,5.144733333333334,5.926866666666666,0.8275666666666668,2.6758666666666664,0.041666666666666664,0.8189333333333334,1.2613666666666665,0.0354,0.5309666666666666,0.3959,0.0,3.8721666666666668,0.18273333333333333,36.125699999999995,8.496466666666667,1.9081,22.399999999999995,0.0601431980906921,419000.0,Belize
16,2.5541,4.1370000000000005,0.19516666666666668,0.0,10.931233333333333,0.11063333333333332,0.8709666666666666,1.3041333333333334,1.9644666666666666,0.07506666666666666,0.9063333333333333,0.08336666666666666,3.2776,1.0138999999999998,1.3531333333333333,11.775066666666667,0.0447,0.0,0.6990999999999999,0.9428666666666666,45.8704,10.087233333333334,1.8035333333333332,8.2,0.0047096404291915,12209000.0,Benin
17,1.2271666666666665,17.4077,1.7235666666666665,0.0,12.227166666666667,0.9107666666666666,0.17333333333333334,3.4903,11.4373,0.11236666666666667,3.064366666666667,0.10836666666666668,0.6338,0.496,0.09183333333333334,3.9194333333333327,0.4231,0.0,2.7549333333333337,0.7452000000000001,32.58256666666667,5.120299999999999,1.3505,18.7,0.4213960285395,11633000.0,Bolivia
18,2.891066666666667,15.3786,1.0181666666666667,0.0,11.202333333333334,0.4612333333333334,0.24500000000000002,2.3784666666666667,4.847033333333333,0.2588,8.6957,0.10656666666666666,0.44103333333333333,0.41773333333333335,1.2173333333333332,2.149233333333333,1.2245666666666668,0.0,1.556,0.43323333333333336,34.62373333333334,5.5575,4.8966666666666665,19.4,0.656232855836635,3281000.0,Bosnia and Herzegovina
19,1.9438333333333333,13.177233333333334,1.8394000000000001,0.0,13.669400000000001,0.17223333333333332,0.30319999999999997,1.3472333333333333,2.5467333333333335,0.7502,8.0751,0.2424666666666667,0.6216333333333334,0.32180000000000003,0.3505666666666667,2.5416666666666665,0.3766333333333333,0.0003,3.5753,0.0706,36.82073333333333,9.626499999999998,1.6272666666666666,16.1,0.162537764350453,2317000.0,Botswana
20,1.9314333333333333,18.4682,2.0556,0.0,8.049433333333333,0.5737333333333333,0.33646666666666664,2.6900999999999997,9.309166666666668,0.00019999999999999998,6.0824,0.11173333333333334,1.0474666666666668,1.0699666666666667,0.010166666666666666,1.7672333333333334,0.18576666666666666,0.41063333333333335,3.037833333333333,0.10163333333333334,31.533266666666666,9.9003,1.3271666666666666,22.3,0.372093649085038,211812000.0,Brazil
21,3.5871999999999997,18.894633333333335,3.5780666666666665,0.0034333333333333334,9.5515,0.7987000000000001,0.36926666666666663,2.0072666666666668,5.891466666666666,0.11333333333333333,7.9848333333333334,0.2689,0.8787666666666668,0.18400000000000002,0.8142999999999999,0.9320666666666666,0.2275,0.0,2.3378333333333337,0.1872,31.104699999999998,7.8464,2.4387666666666665,27.399999999999995,0.303883354987729,6927000.0,Bulgaria
22,5.9631333333333325,4.897466666666666,0.24996666666666667,0.0,21.119333333333334,0.2646,0.4447666666666667,0.2836666666666667,1.9784333333333333,0.06296666666666667,1.8314333333333337,0.12793333333333332,5.828033333333333,1.4651333333333332,0.061099999999999995,0.49573333333333336,0.020566666666666667,0.0,0.9645666666666667,0.13683333333333333,45.1009,8.112666666666666,0.5907666666666667,4.5,0.0050375544180261,20903000.0,Burkina Faso
23,1.7446333333333335,13.414166666666667,1.7941,0.0009666666666666666,14.581666666666669,0.5483333333333333,0.661,2.0937666666666668,5.477433333333333,0.5747666666666666,4.841666666666667,0.08826666666666666,0.8195666666666667,1.2661333333333333,0.5803333333333334,1.9422,0.25403333333333333,0.0,1.9193,0.08686666666666666,36.584466666666664,8.035233333333332,2.6912,10.6,0.10089928057554,556000.0,Cabo Verde
24,1.9978666666666667,9.658233333333333,0.3409,0.0,22.441699999999997,0.2653333333333333,3.6207333333333334,1.0697333333333334,4.927933333333333,0.26816666666666666,0.38516666666666666,0.11306666666666666,3.6467666666666667,0.5648666666666666,0.24093333333333333,1.7053,0.07579999999999999,0.35146666666666665,2.3925,0.123,40.33486666666667,4.265533333333333,1.2100666666666668,3.5,0.0001290572368845,15497000.0,Cambodia
25,2.2274333333333334,3.8087666666666666,0.3163666666666667,0.0,12.603633333333333,0.03966666666666666,0.9240333333333334,3.837666666666667,1.7477333333333336,0.05206666666666667,0.7210333333333333,0.06926666666666667,4.3366,1.9612666666666667,0.5630000000000001,6.680499999999999,0.0608,0.0,0.7498666666666667,0.18509999999999996,46.1865,9.333599999999999,3.595,9.5,0.0053349875930521,26598000.0,Cameroon
26,2.1396333333333333,17.300466666666665,4.854500000000001,0.002,6.9985,0.9278666666666666,0.7229666666666666,2.4372666666666665,5.6959333333333335,0.30893333333333334,5.0869,0.010166666666666666,1.3701666666666668,0.8014333333333333,0.09949999999999999,1.6901000000000002,0.2760666666666667,0.0,3.7409,0.6473,32.69486666666666,9.925766666666666,2.2687000000000004,31.3,,38190000.0,Canada
27,0.7612333333333333,10.947066666666666,1.2462666666666666,0.0,5.2017999999999995,0.07336666666666666,0.5938333333333333,2.3196999999999997,7.208266666666667,0.03333333333333333,1.4578999999999998,0.3739333333333333,3.3394666666666666,1.2159000000000002,0.004433333333333333,16.149866666666668,0.10896666666666666,0.0,0.8027333333333333,0.0,39.049033333333334,8.337666666666665,0.7753333333333333,6.3,0.0008488612836438,4830000.0,Central African Republic
28,0.32443333333333335,12.025966666666667,1.364766666666667,0.0,19.133366666666667,0.04783333333333334,0.7239333333333334,0.4827333333333333,4.9082333333333334,0.032233333333333336,4.123,0.8502666666666667,8.456533333333335,1.3273333333333333,0.0,3.455633333333333,0.011666666666666667,0.0,1.1424,0.0,37.981766666666665,3.2626000000000004,0.34536666666666666,4.8,0.0029566866149197,16877000.0,Chad
29,2.1877333333333335,19.971566666666668,2.2724333333333333,0.005166666666666667,11.206933333333334,0.9384000000000001,0.5966666666666667,1.8693666666666668,11.263066666666665,0.13976666666666668,4.855766666666667,0.04176666666666667,0.6001,0.35273333333333334,0.024933333333333335,2.3471333333333333,0.2512,0.0,3.7323,0.35853333333333337,30.0258,4.736833333333333,2.2218,28.8,,19470000.0,Chile
30,1.1997333333333333,20.218300000000003,1.5702333333333334,0.028266666666666666,9.637133333333333,1.5824666666666667,1.8708,1.9239666666666666,12.523000000000001,0.6806000000000001,1.9669333333333332,0.6708333333333333,1.109,0.08883333333333333,0.06256666666666666,1.1201333333333334,0.5301666666666667,0.010166666666666666,2.156,0.9480333333333334,29.7838,4.939033333333334,5.379933333333334,6.599999999999999,0.0001264987859967,1402385000.0,China
31,1.3629333333333333,14.358733333333333,0.7665333333333333,0.0,8.3913,1.1128,0.3564333333333333,5.746866666666667,6.341766666666666,0.047933333333333335,5.648499999999999,0.14006666666666667,0.5174333333333333,0.44649999999999995,0.07966666666666666,2.7031333333333336,0.12269999999999999,0.014733333333333334,4.767,0.2658333333333333,35.63803333333333,9.8728,1.2983333333333333,22.100000000000005,0.148011892241728,49444000.0,Colombia
32,2.1951,8.035200000000001,0.13873333333333335,0.0,7.2014,0.07556666666666666,1.8059333333333332,2.2408,5.369366666666667,0.11143333333333333,0.3519333333333334,0.29386666666666666,2.2134666666666667,0.3318,0.004633333333333333,14.034866666666668,0.22203333333333333,0.0,1.6473333333333333,0.0076,41.96193333333333,10.459366666666668,1.2975333333333332,8.4,0.177437477346865,5518000.0,Congo
33,0.9697333333333334,16.860366666666668,2.7423333333333333,0.00023333333333333333,8.2778,0.8459333333333333,0.9967333333333334,4.104433333333334,4.181266666666667,0.035866666666666665,8.005766666666666,0.08473333333333333,0.6204,0.9513333333333333,0.05586666666666667,0.8103666666666666,0.32380000000000003,0.0,4.108366666666666,0.17546666666666666,33.14693333333333,11.413200000000002,1.2890333333333333,25.7,0.735374682058306,5111000.0,Costa Rica
34,0.6355333333333334,3.4669666666666665,0.11356666666666666,0.0,11.7524,0.238,1.0864,2.649,1.4728666666666665,0.014566666666666667,0.32220000000000004,0.23416666666666663,2.2344666666666666,0.2191,0.33,13.364466666666667,0.8475666666666667,0.0,0.8052999999999999,1.2407666666666666,46.53136666666666,11.182033333333331,1.2593333333333334,9.0,0.0062349570200573,26175000.0,Cote d'Ivoire
35,2.575,20.459633333333333,3.3854,0.00016666666666666666,7.6662,0.6152666666666666,0.6943,1.7250333333333334,6.8775,0.0,8.692400000000001,0.19310000000000002,0.9638,0.056100000000000004,0.05133333333333334,0.9940666666666665,1.3781999999999999,0.0,3.5211,0.3501666666666667,29.542066666666667,5.312033333333334,4.947133333333333,27.100000000000005,0.0722388059701493,4020000.0,Croatia
36,1.0138,14.507733333333332,1.3191333333333333,0.0,11.3386,0.8248000000000001,0.24906666666666666,4.2880666666666665,7.867933333333333,0.040633333333333334,4.110566666666667,0.13136666666666666,1.3596333333333332,1.4513666666666667,0.021766666666666667,2.9970999999999997,0.09006666666666667,0.0,3.5860333333333334,0.0025,35.494400000000006,5.903700000000001,3.401733333333334,26.7,0.05087314954348019,11281000.0,Cuba
37,1.7091,16.6665,0.8683333333333333,0.0005,8.6394,0.7239,1.1374,2.8308,7.284,0.7594,6.512899999999999,0.13176666666666667,1.1795666666666669,0.2697333333333333,0.05366666666666667,0.9350666666666667,1.0649333333333335,0.0,2.9042333333333334,0.48016666666666663,33.338966666666664,9.456566666666665,3.0531333333333333,22.600000000000005,2.43380281690141,1207000.0,Cyprus
38,4.916366666666667,19.0055,4.803733333333334,0.00019999999999999998,6.098199999999999,0.6074333333333334,0.37516666666666665,1.6217666666666666,6.139866666666666,0.0793,6.9676,0.10613333333333334,0.27773333333333333,0.1464,0.057133333333333335,1.7420333333333333,0.5313333333333333,0.0,3.324733333333333,0.22083333333333333,31.000466666666668,10.1106,1.8674333333333333,28.5,0.8976670399402759,10716000.0,Czechia
39,2.436833333333333,25.459233333333334,6.8486666666666665,0.0003333333333333333,7.1908,1.1765666666666668,1.0856333333333332,1.7389666666666665,5.977166666666666,0.0,10.069633333333334,0.2961333333333333,0.38166666666666665,0.05186666666666667,0.14823333333333333,1.6066333333333331,0.9937,0.0,3.3371333333333335,0.6003,24.543499999999998,3.8261,2.230866666666667,21.3,0.117841825355979,5829000.0,Denmark
40,0.16946666666666665,6.7802333333333324,0.5781333333333334,0.0,17.519900000000003,0.1505,0.28929999999999995,1.3939333333333332,2.7854333333333336,0.5347666666666667,2.783866666666667,0.19299999999999998,0.20033333333333334,1.5058333333333334,0.2239,0.8187666666666665,0.30046666666666666,0.0,3.4586333333333332,0.1832,43.214400000000005,13.104766666666665,3.8112,12.199999999999998,0.0026315789473684,988000.0,Djibouti
41,0.7892,15.587866666666665,1.5907666666666669,0.0,5.423933333333333,0.21306666666666665,1.3694666666666666,8.771266666666667,7.0961,0.3472,5.186633333333334,0.1317,2.449866666666667,0.3587,0.3649,4.437566666666666,0.8781,0.0,3.3790333333333336,0.017233333333333333,34.4142,5.2251666666666665,1.968,28.2,0.0152777777777778,72000.0,Dominica
42,1.5996666666666666,11.7326,1.0297,0.00019999999999999998,7.227133333333334,0.7993,0.3837,9.825800000000001,4.881433333333333,0.10830000000000001,4.4085,0.22956666666666667,1.7340666666666664,0.7606333333333333,0.04643333333333333,1.1596333333333333,0.20240000000000002,0.0,2.5154,0.03866666666666667,38.2701,11.9013,1.1455,26.899999999999995,0.511314285714286,10500000.0,Dominican Republic
43,1.4067999999999998,15.338099999999999,2.1118,0.010933333333333335,14.006666666666666,0.7519666666666667,0.3974666666666667,3.6883666666666666,5.559833333333333,0.0924,6.358366666666666,0.15203333333333333,0.4667333333333333,0.18236666666666668,0.03183333333333333,1.1260999999999999,0.08973333333333333,0.0,1.8092666666666666,0.044333333333333336,34.65286666666666,10.706733333333332,1.0153,19.3,0.184438353035235,17511000.0,Ecuador
44,0.0341,8.9784,1.3465333333333334,0.0,21.081433333333333,0.4237333333333333,1.1788666666666667,3.4064666666666668,3.288966666666667,0.014199999999999999,2.4615333333333336,0.27563333333333334,1.9661333333333333,0.3757,0.14116666666666666,1.3833333333333335,0.07023333333333333,0.8167999999999999,1.9542666666666666,0.12873333333333334,41.021899999999995,5.353133333333333,4.2988333333333335,31.100000000000005,0.0272293483328869,100803000.0,Egypt
45,1.0223333333333333,14.725633333333333,2.6243666666666665,0.0,14.175533333333334,0.9797333333333333,0.4354,3.1251666666666664,3.8602666666666665,0.3125,6.769000000000001,0.06343333333333333,2.634466666666667,1.6666,0.020666666666666667,1.1963,0.2536333333333333,0.0,3.5741666666666667,0.056600000000000004,35.26506666666666,4.301833333333334,2.9371666666666667,22.7,0.0637710229902793,6481000.0,El Salvador
46,3.6779666666666664,23.622666666666664,2.9822333333333333,0.00016666666666666666,8.486699999999999,0.9790666666666668,0.44449999999999995,1.8092333333333332,5.9567000000000005,0.0717,13.131666666666666,0.13393333333333332,0.18563333333333332,0.21483333333333332,0.13476666666666667,1.8598333333333332,1.3742,0.0,2.054733333333333,0.5950000000000001,26.378433333333334,3.747733333333334,2.1584,23.8,0.706836964688204,1331000.0,Estonia
47,2.5944000000000003,11.269933333333334,1.2545666666666666,0.0006333333333333333,18.110166666666668,0.25143333333333334,0.29960000000000003,3.5074666666666663,5.491,0.3169666666666667,3.7302999999999997,0.23483333333333334,1.4781333333333333,0.43086666666666673,0.43703333333333333,2.8227666666666664,0.05463333333333333,0.0,3.2982666666666667,0.2899333333333334,38.72786666666667,4.3386,1.0605,13.5,0.372101449275362,1104000.0,Eswatini
48,0.9772333333333333,6.160966666666667,0.5384333333333333,0.0,21.66763333333333,0.10886666666666667,0.04613333333333333,0.6232333333333333,1.8579999999999999,0.005999999999999999,3.493533333333333,0.12369999999999999,1.1098666666666668,3.3481666666666663,1.2336,6.071133333333333,0.12646666666666667,0.0,1.0611,0.3043,43.82686666666667,6.562233333333334,0.7525,3.6,0.0119887570051168,114916000.0,Ethiopia
49,0.8639999999999999,12.125933333333334,3.4093666666666667,0.0007,9.929733333333333,0.37263333333333337,1.6588,0.9592,4.994033333333333,0.11763333333333333,1.5706,0.12596666666666667,5.617,0.9652,0.10013333333333334,4.186233333333333,0.26766666666666666,0.0,5.217099999999999,0.07123333333333333,37.871433333333336,7.931066666666667,1.6443333333333332,30.0,0.0001116071428571,896000.0,Fiji
50,2.3292333333333333,27.611800000000002,3.108333333333334,0.0,7.163,0.5865666666666667,1.1376666666666668,1.6932333333333334,9.370866666666666,0.45283333333333337,13.306766666666666,0.1028,0.3299,0.07866666666666666,0.03493333333333333,1.5046333333333335,0.6429,0.0,2.1212666666666666,0.2671333333333334,22.3875,4.1296333333333335,1.6402,24.899999999999995,0.281678422861277,5529000.0,Finland
51,2.0528666666666666,22.986333333333334,4.557366666666666,0.00036666666666666667,7.442266666666668,0.7395666666666667,1.1986666666666668,2.3077,7.2139999999999995,0.08796666666666668,9.044533333333334,0.23176666666666668,0.3947333333333333,0.12113333333333332,0.02903333333333333,1.352833333333333,0.45199999999999996,0.0,2.7206333333333337,0.4946333333333333,27.013666666666666,7.4633666666666665,2.094533333333333,23.2,4.70961964890668,64940000.0,France
52,2.062533333333333,18.195233333333334,2.1695333333333333,0.005633333333333333,9.087833333333334,0.6188666666666667,2.2356666666666665,1.8646666666666667,9.7663,1.5661666666666665,3.185166666666666,0.20826666666666668,3.4613666666666667,0.17003333333333334,0.016066666666666667,1.8449666666666669,0.6873333333333332,0.2725666666666667,2.1429666666666667,0.1712,31.812433333333335,6.757266666666666,1.6979999999999997,,,280000.0,French Polynesia
53,2.7499333333333333,11.545166666666667,0.3000333333333333,0.0,10.409866666666666,0.10746666666666665,1.7906000000000002,4.983766666666667,7.396866666666667,0.31293333333333334,1.4085999999999999,0.5418,4.0466999999999995,0.0202,0.0005,6.949533333333332,0.30086666666666667,0.0479,1.3248333333333333,0.013933333333333332,38.44596666666666,6.252266666666666,1.0503,13.4,0.0264007171671896,2231000.0,Gabon
54,1.0654,6.6409666666666665,0.11496666666666668,0.0,17.90563333333333,0.17016666666666666,2.123533333333333,0.36286666666666667,1.0306666666666666,0.40723333333333334,3.1515,0.05056666666666667,6.820233333333333,0.10553333333333333,0.0014333333333333333,0.40936666666666666,0.15003333333333332,0.0,3.2357,0.13486666666666666,43.35256666666667,11.8243,0.9424333333333333,8.7,0.0089780719900703,2417000.0,Gambia
55,1.257,16.541133333333335,3.0330999999999997,0.0,15.2667,0.6939666666666667,0.4506333333333334,1.4055666666666669,4.0744,0.37390000000000007,8.172733333333333,0.11259999999999999,0.3203333333333333,0.0008333333333333334,0.049466666666666666,1.7758666666666667,1.2844,0.0,3.321633333333333,0.5386000000000001,33.45883333333333,6.2436333333333325,1.624666666666667,23.3,0.149017496635262,3715000.0,Georgia
