,Alcoholic Beverages,Animal fats,Animal Products,"Aquatic Products, Other",Cereals - Excluding Beer,Eggs,"Fish, Seafood",Fruits - Excluding Wine,Meat,Milk - Excluding Butter,Miscellaneous,Offals,Oilcrops,Pulses,Spices,Starchy Roots,Stimulants,Sugar & Sweeteners,Sugar Crops,Treenuts,Vegetable Oils,Vegetables,Confirmed,Deaths,Recovered
0,9.108297659167501e-05,0.1448815410731419,0.3059958484773774,0.0,0.8108252440054387,0.1112373661862329,9.130648161886391e-05,0.25156089083419153,0.10826721269516251,0.3609430369066846,0.0198722498225692,0.16783616187989556,0.004948012986479268,0.08476376370629772,0.08662843344400845,0.00742050515662223,0.23754009858383537,0.10495443035269733,0.0,0.10173074382349055,0.20984320970110368,0.32030364646875426,0.013626460267069571,0.03335951842076515,0.013647751816696259
1,0.10877259183115817,0.0994169311388294,0.6771793505491621,0.0,0.09015229272320294,0.3334728784163627,0.020361345401006654,0.3286184775145898,0.19561044279498335,0.7533206373695248,0.03065458317410056,0.189621409921671,0.07626679817531748,0.06831620644124231,0.0012073649260488984,0.04180045277658583,0.07925827400046945,0.1250200335495176,0.0,0.2001585414189457,0.11112690066789824,0.59201843567846,0.28507123039726456,0.27477757305909156,0.1983032261230991
2,0.017637567824287926,0.02007528230865746,0.31392112107017023,0.0,0.38935579534221354,0.3012977692721727,0.023671205359690473,0.30684110024030203,0.09911696954184798,0.36268350890726314,0.0456133646339466,0.07098563968668407,0.02790449184235401,0.1372926115161605,0.08406278297615455,0.12778361422251158,0.1700962366012049,0.1568065987840971,0.0,0.1521997621878716,0.4450286580455686,0.5851375898061543,0.023500018689654754,0.03536770968086154,0.018537011336468838
3,0.377909775805759,0.04059340172706472,0.12680038493045007,0.0,0.2161526487420037,0.02081215238323067,0.1981921316639465,0.2864797888774459,0.217699001791656,0.03542656027770412,0.03180105912540263,0.12646866840731072,0.033600460280277814,0.18677880475343014,0.0013582855418050105,0.6447849311217317,0.03646037086299976,0.15844133642473263,0.0,0.008059188796406396,0.26280138316517454,0.07846550088111698,0.0058970607307965986,0.007876653585667196,0.006284126952579672
4,0.23267796963033321,0.005683076241789061,0.5933893762377026,0.0,0.09826876389514866,0.12170324741343222,0.46962347489642425,0.5409747253690355,0.682467366265677,0.3022925053636429,0.19487361467489214,0.1810541775456919,0.01704680886039535,0.05281589069406969,0.23000301841231513,0.0285796724028232,0.11908301384868165,0.37484640945369846,0.0,0.03342581582771833,0.3404386338875468,0.24901721567032667,0.02820610957030572,0.03852098164106385,0.021108301042548308
5,0.2776209126514254,0.16414495534725806,0.7001240684921702,0.0,0.18970499676174382,0.5825010465881229,0.04965931269045962,0.28878625986955025,0.8556565139493216,0.48870621700455597,0.0,0.308338772845953,0.00014794723215386509,0.015155864286124346,0.0184123151222457,0.0873888403888552,0.339253579532118,0.28709412028677356,0.0,0.02642356982428326,0.4086021505376344,0.1894157516605666,0.4185129520925886,0.5836594688387794,0.43199641812949363
6,0.026114790574213106,0.13454867517897998,0.4702235618791605,0.0,0.14758873011123688,0.33155911727767484,0.029149594256822307,0.29175785272914523,0.24462503199385718,0.47462333968131515,0.06428454441229457,0.24804177545691905,0.006583651830846998,0.041362879614214365,0.008300633866586176,0.05017164079724191,0.14247711446678663,0.24481531738484721,0.0,0.14638657682652925,0.179527260669793,0.8591514165649992,0.5458276639746579,0.5681193219295783,0.5971777456812937
7,0.3606625635954354,0.2312347774743523,0.7825222488209518,0.001964987495534119,0.07940355488560052,0.25052329406136004,0.15889610463722792,0.18927544627531756,0.8125031993857179,0.5788154183641492,0.14448326691052027,0.34595300261096606,0.02955656926807217,0.01567254147769677,0.06912164201629943,0.0780077830223577,0.22580392770518737,0.2318335772974475,0.0,0.4196062888096182,0.5628819099047889,0.23226785956350818,0.010733569749789746,0.019034635876530745,0.011204708103616293
8,0.45681365724174716,0.6306738504686692,0.7088724878118613,0.0006549958318447064,0.10643447170976134,0.4572094970396508,0.08240409966102469,0.21172867318915212,0.5534937292039929,0.592112431598486,0.00013648523229786537,0.0858355091383812,0.021246866395430077,0.013089155519834663,0.07455478418351946,0.08786233224331563,0.3179719896721696,0.23963330590963003,0.0,0.31272294887039237,0.3407702145800767,0.23059780398535987,0.45539216039279806,0.4836340791273645,0.49744845934727533
9,0.23401168464471134,0.1870248726843309,0.39377828324200514,0.0,0.366941760626593,0.32019616051671557,0.019151534519556708,0.2220219704771713,0.229754287176862,0.39654316225923864,0.003958071736638096,0.12516318537859009,0.0003863066617350925,0.009960388081979448,0.006640507093268941,0.1488724975215661,0.04264142085908771,0.12668682486938126,0.0,0.25181662042541947,0.06252664487707829,0.4998508878948082,0.21956661329318808,0.168382573489194,0.24619529512368313
10,0.1312570751955031,0.0038379216178315734,0.3870260941488981,0.0005359056806002144,0.012240986853816388,0.359488068895401,0.2716596094365249,0.6765040336422933,0.712938315843358,0.10025311573415616,0.8002402140088442,0.26256527415143605,0.05667200920560556,0.014466961364027786,0.13341382432840326,0.013875530828758711,0.11845708473515373,0.6248864765527337,0.0,0.06539833531510107,0.1987115721661693,0.37456418598346214,0.20181345788114663,0.24151577293532317,0.1919401759575377
11,0.00020168373388156609,0.010775703003911726,0.13733030054796916,0.0,1.0,0.16255008671730162,0.2839517445244644,0.11832196189495367,0.008075249552085995,0.08589060579032375,0.005377518152535895,0.05164817232375979,0.005934327867505035,0.2027957976921752,0.4821913673407788,0.17231404347247087,0.038103434786010484,0.060036541194320094,0.06356553769925352,0.12339807107940283,0.3173700914215338,0.15092856174596717,0.030398058142468598,0.026010492700412457,0.03145438402753851
12,0.231936293963801,0.16252121927817548,0.42781758750407595,0.0,0.17669137336146132,0.45170743376592315,0.3698825570380177,0.27960328698935805,0.7028026618889173,0.101622351324639,0.9013484740951028,0.13903394255874674,0.0709817942711544,0.1834491072966301,0.23619076365831573,0.12583046032286227,0.13136687270166653,0.4239419614714775,0.0,0.11256440745144669,0.367675619345365,0.25026433509556734,0.056078678831368814,0.033823300953129326,0.051995744553223935
13,0.24438213212236345,0.24673407631559519,0.43622004660521563,0.0,0.10907810067757193,0.438131690688356,0.09164888092493467,0.1559228029522829,0.4905682109035065,0.2947761733722247,0.1374406289239504,0.30964425587467365,0.005112398799983562,0.0002870428842069005,0.010111681255659524,0.3140397733157747,0.08606525311008528,0.3898689004519569,0.0,0.18483287092086143,0.3736914404812657,0.4299254439474041,0.26331802553699457,0.10199123267141255,0.2890200412605818
14,0.34956345230504987,0.6309690752085023,0.6358033037212596,0.0005954507562224604,0.12381121913714674,0.37366186232880816,0.1253523859524978,0.18788083590799864,0.36869721013565393,0.5562808861461321,0.0,0.17828002610966057,0.007126125015411171,0.03249325449222114,0.06172653184424992,0.13820413417575428,0.18926531570299662,0.35096641842872867,0.0,0.17294226449993394,0.22381696745772342,0.3231177985631015,0.6039660269578742,1.0,0.0
15,0.21991984698059933,0.06066868403572218,0.27623134001924654,0.0,0.2904431676583431,0.22032175109144192,0.11393907575013981,0.6409736525918298,0.40094701817251077,0.17045054600679796,0.48187476115084343,0.046426240208877284,0.03157851477417499,0.32318158332854924,0.029429520072441897,0.014123374221327846,0.0631405993271262,0.38605451262380736,0.0,0.04492006870128155,0.43972336696508935,0.21228683746780533,0.27599075653845917,0.3938517550126934,0.30305941561148136
16,0.38397329967600485,0.00900435456491254,0.07998043535315777,0.0,0.23563899693596582,0.028227976795646197,0.136103724163119,0.12297781496738758,0.13497568466854365,0.04095653641250633,0.03958071736638095,0.06764033942558748,0.05367196810915218,0.2114644927952236,0.6732568668880169,0.7064461476998654,0.0,0.03172245787612322,0.0,0.5321706962610648,0.30628582255696085,0.1810708960281957,0.003269826803696221,0.002429450066640767,0.003228296959957552
17,0.18838561929918154,0.06487563657834526,0.3992778577507019,0.0,0.33732781377944254,0.38197476227498356,0.02242715454763345,0.36738328184002744,0.7747376503711286,0.20205867463780344,0.04534039416935087,0.0820822454308094,0.010487814901573996,0.10488546988920144,0.06368849984907939,0.26086071941168637,0.15969016508880368,0.23568001880482517,0.0,0.9359228431761132,0.1259059258206622,0.12825809949844108,0.1875629459251705,0.49849786110281663,0.15914101274776316
18,0.31147775623593094,0.042438556351022214,0.4252049913708773,0.0,0.2012566706182228,0.13976436815979906,0.02423045755960601,0.21355239443872298,0.18690811364218068,0.47479690475616515,0.13266364579352513,0.08885443864229765,0.007109686434060741,0.07801825592743555,0.5919106549954724,0.12465782815205007,0.27087082387919564,0.1359610227260586,0.0,0.1086008719778042,0.15584292548908152,0.5846495865527992,0.3614348333756731,0.7848605982033345,0.3274733512489549
19,0.2779136793618987,0.25035057937855193,0.5054001606527913,0.0,0.30415367892406575,0.06955325638418755,0.03662531243936679,0.11730282354960522,0.24673662656769893,0.5267410746570884,0.43926407162744985,0.24934725848563968,0.015789257387087495,0.07833400310006314,0.24539692121943857,0.15099211340129914,0.10124403411313669,0.472161379590354,0.0002933794047657855,0.019817677368212445,0.43342333380702003,0.17344720075911615,0.09743192113928245,0.03793909370086662,0.09345258065004398
20,0.28384708469415637,0.20614067458853047,0.6206566086354852,0.0,0.1904246092314917,0.28724358590993365,0.06342376479450335,0.2914735667696533,0.783516764781162,0.4457392184750379,0.00016378227875743842,0.12336814621409922,0.057493938273127036,0.2656294850450657,0.010715363718683974,0.10048015033366381,0.23331507706752208,0.25738035964228095,0.3295954623985397,0.06777645659928656,0.5640661266638245,0.1328453300799783,0.42850707969103313,0.5856887091925249,0.44021296508629953
21,0.4608408259924791,0.18289172632666614,0.6167317496043329,0.006133142789091342,0.20730899023220753,0.3399916272950183,0.051394135841218026,0.17816683831101957,0.46727668287688756,0.5545838054142661,0.0615275427198777,0.2495104438642298,0.027551062343319773,0.043400884092083356,0.9127678840929672,0.04357604723081248,0.21719740239417884,0.2132744970243501,0.0,0.10529792574976879,0.2922646961299797,0.2899118883014776,0.31004793598159286,0.7248973640593709,0.3085172498667724
22,0.9999999999999999,0.016311166875784187,0.11619491478244273,0.0,0.6741291742257538,0.12959751211051973,0.07686864421288106,0.0,0.10838239058100846,0.10718607622399537,0.037478844788993826,0.13577023498694515,0.1525993506760367,0.4102990986853436,0.04844551765771204,0.010827427015669626,0.013222752523276742,0.08142702979923713,0.0,0.09406790857444841,0.4068021410639004,0.03506032262437305,0.005130576748233696,0.0034571765564097544,0.00531328168532577
23,0.2590269735729249,0.02605358329027972,0.3187924000095438,0.001726807193045135,0.43156674784400306,0.26092937025297536,0.11705490943538356,0.21351484723652595,0.34764525211159447,0.23734541860521174,0.30545394988262264,0.08567232375979113,0.0435293634159372,0.3269418451116597,0.41216420162994266,0.11701907284376248,0.1274548157421172,0.1894372442383512,0.0,0.03408640507332541,0.40528634361233484,0.31323302155347704,0.24846726357007168,0.1309436246431852,0.2722550991006297
24,0.29786085123547545,0.02708686987969591,0.1726182428402141,0.0,0.813889278152944,0.06405119311045991,0.4796671878744993,0.08897614143494678,0.11117225492705399,0.011194947327821034,0.13247256646830813,0.09880874673629243,0.06412690584802533,0.14073712612664332,0.11832176275279203,0.08775505674503944,0.0952977075346217,0.2805444851644888,0.27274505329725857,0.031444048090897084,0.07560039789683104,0.11658939948488545,0.00026394692940295573,0.0,0.0003240753273222925
25,0.33544559093334025,0.010037641154328732,0.0474760810262691,0.0,0.26170411807704397,0.0010166856049279357,0.14682082244313316,0.35162954857535184,0.06654722293319681,0.02567798857363257,0.019571982311513893,0.05491187989556136,0.0703571281798381,0.4229289855904472,0.4271053425897977,0.3961314235828537,0.015022298724669432,0.030055666556259554,0.0,0.17492403223675518,0.2597224195916821,0.43388911481632103,0.011310643078866053,0.009610693817959653,0.012269461562891352
26,0.31515360493409494,0.59591113735331,0.5685438653697799,0.003572704537334762,0.11446383189852707,0.44429160935350764,0.13474554024903845,0.23652591829728806,0.5265804965446634,0.41767953137429786,0.1657203690560681,0.007914490861618799,0.03481691530020959,0.18095183420403005,0.08662843344400845,0.10410902149948953,0.3138252092950473,0.49759063177801754,0.0,0.19011758488571806,0.5933399649471839,0.2515439880710316,0.20269714956513615,0.2923116124530079,0.21126939166971803
27,0.11343083549113242,0.08989593327920878,0.20535323731280372,0.0,0.018293306467801113,0.01620716464326296,0.08787107524795416,0.20890726913834534,0.43237778346557454,0.08011956705156328,0.016760386526177867,0.3539490861618799,0.05648296552007562,0.25650152132728626,0.00467853908843948,1.0,0.1538220796494797,0.03585738249655424,0.0,0.0,0.2996068400360002,0.057714518096787314,0.0098944570371873,0.007034266212715745,0.01118807028055402
28,0.05397967548436625,0.14857185032105688,0.4191805117029991,0.0,0.6893243596395877,0.015310089109503022,0.11537715283563692,0.02184710779265362,0.4476964422830816,0.27998939324542577,0.017470109734126767,1.0,0.24827189413553616,0.40567770824961247,0.0,0.23346847580012722,0.0035208512635943982,0.1045270479629887,0.0,0.0,0.17246932878594098,0.0030961095296190844,0.001947251515517089,0.003994295068546525,0.0018673896498958295
29,0.32327950763145225,0.1307845597461067,0.528893643080398,0.009229486721448136,0.2824100200355262,0.44961425752048323,0.09551799308353402,0.17439602643323035,0.7413872536472997,0.3326808572186196,0.08254626849374896,0.042836161879895564,0.020466033781284674,0.07684138010218726,0.020072441895562933,0.14939777754760813,0.10257413347938346,0.3410084087485175,0.0,0.1572202404544854,0.21410639003363172,0.24140978717635894,0.36913517963278325,0.5233669888808773,0.4011333780481905
30,0.15109364631179004,0.06317809432430435,0.46465638594844794,0.03227343098725735,0.20938450409232248,0.7068955206028348,0.377700674526633,0.19232213353930655,0.7316611210647556,0.08195646409372513,0.37596222088769987,0.7052056135770235,0.03536760777544898,0.020207819048165796,0.05493510413522487,0.045203675480520254,0.13606134105312573,0.29274625239067026,0.008247221045082636,0.3520940679085745,0.23092226801193685,0.6637928697302427,0.0006575779803401642,0.001854322763452701,0.0007395218869039962
31,0.20189192354234708,0.059340172706472794,0.4406777639040219,0.0,0.17816468520741877,0.47204114586448187,0.04805003595192714,0.5722193614830072,0.4092654210391604,0.368729359014536,0.021182508052628703,0.14107375979112272,0.017901615090617683,0.10055112233767724,0.05176577120434651,0.16096133643075922,0.0011736170878647997,0.4685393138375733,0.009127359259379993,0.12511560311798126,0.4044810762161906,0.12151823234377118,0.41799867398689655,0.6074526014784583,0.45245603976717613
32,0.3227720453332986,0.008266292715329544,0.17443950468040434,0.0,0.10813124216474579,0.013037497757311165,0.2693883607062556,0.17925570717473396,0.3733683132838494,0.0,0.04722389037506141,0.24836814621409922,0.02904697324620886,0.06911992651702163,0.004980380319951705,0.834755041948419,0.010093106955637275,0.10942057632515254,0.0,0.002113885585942661,0.27402775804083185,0.09190727938186255,0.05489711289961013,0.07828457559313041,0.0420051234471942
33,0.11048365060570178,0.11211159495165693,0.6735447799772541,0.00041681552935572225,0.19920766879646704,0.43914837629328396,0.14808769987559495,0.4752778492962582,0.44882262605579726,0.5957717619265723,0.007479390729923022,0.09472911227154047,0.02314552254140468,0.23979562546644467,0.06534862662239661,0.032848497403193115,0.245598935920507,0.3775923413075764,0.0,0.052450786101202275,0.6370138790204158,0.11531516876779177,0.36925111636448416,0.281939518925636,0.33803375270322045
34,0.09425136299168542,0.00900435456491254,0.0467364419383316,0.0,0.30515734894766144,0.08061718796722686,0.15490144606640266,0.226060976656368,0.07711799334527769,0.001552443169491117,0.00444941857291041,0.2160574412532637,0.048962314552254145,0.049572306102531716,0.18819800784787202,0.8370596155838007,0.0560988967999374,0.04480035900120736,0.0,0.719117452767869,0.36668087726777515,0.10588586146129864,0.010823272275076005,0.003337749240188474,0.011737452624153525
35,0.3242944322277595,0.16872093881467262,0.6192250491104448,0.0002977253781112302,0.08980763622453422,0.22223551223012983,0.10105344853167764,0.14749613800205974,0.42724596877399534,0.5682375913024612,0.0,0.154128590078329,0.027912711133029223,0.010706699580917389,0.0356172653184425,0.04173386798455233,0.18903059228542365,0.2907696088382678,0.0,0.1005416831813978,0.1370375633555966,0.6323329266639556,0.5619386028599712,0.6900813467320567,0.6248658004705075
36,0.1339505289318569,0.08797697247029299,0.32888091810684206,0.0,0.2473005063799326,0.3004604987739968,0.03453667667233528,0.44923081874356335,0.3746736626567698,0.26520743437070604,0.02148277556368401,0.11879895561357703,0.04313483746352689,0.3253918135369424,0.013431934802293993,0.16557048370152258,0.04811830060245677,0.29864412936864937,0.0,0.0007927070947284977,0.17147458670835108,0.40759116171885595,0.02723403471249274,0.011138679382426098,0.02553374112214506
37,0.22410966390381637,0.019706251383865964,0.5739957212276419,0.0008931761343336905,0.13874128416738943,0.32934633096106697,0.20392161338553022,0.29707346378304156,0.6348477092398259,0.39428681628618945,0.4055795162963367,0.12924281984334204,0.032803189084781983,0.060566048567656,0.046332629037126476,0.0403540831274137,0.1834754714028636,0.4116547177673544,0.0,0.23530188928524245,0.5220974847236037,0.3541710722515928,0.25186620254577036,0.09427587387547927,0.018852318578183227
38,0.640820787737629,0.6594582626024059,0.6389288753509309,0.00035727045373347617,0.08681935075805489,0.28257879313438194,0.0572149240444206,0.146788105046344,0.5638341438443819,0.5248752501024516,0.029999454059070806,0.10933420365535249,0.006994616364607735,0.032694184511165965,0.04769091457893149,0.10059852329727889,0.10155699866990064,0.3677091235455643,0.0,0.06302021403091558,0.42342854436075983,0.1990999051104785,0.9235811571278861,0.8620345766533215,0.9463993588679883
39,0.3179186238663422,0.9155657244077052,0.8539650222289382,0.0005954507562224604,0.12578825971192772,0.47646671849769756,0.13073946836801076,0.13142593546172332,0.425441515229076,0.7646216522430875,0.0,0.2730907310704961,0.008934368963958411,0.010591882427234628,0.1168125565952309,0.08995235488214492,0.31507706752210307,0.26777643627194336,0.0,0.15035011230017176,0.0,0.23782567439338484,0.33271946438537214,0.20502229103317388,0.36586358510719014
40,0.024579391825953444,0.04199571924127241,0.15040918743090737,0.0,0.6388946752464671,0.061958016865020046,0.04489996233607633,0.14020661688980432,0.1774763245456872,0.135583250970277,0.322951356663209,0.2098563968668407,0.003863066617350923,0.45134623112693034,0.22728644732870512,0.043786899072251896,0.09913152335498004,0.4096353359759811,0.0,0.05363984674329502,0.7218037989673629,0.48294428629524194,0.05774507496483115,0.03438816377269037,0.0655216946388604
41,0.06122077212340441,0.02280611115211454,0.2848008143983075,0.0,0.0,0.060104060761916156,0.15802869306184875,1.0000000000000002,0.3104683900691067,0.20853843743220116,0.18411857836982037,0.09946148825065274,0.09008342580035343,0.06472817038865607,0.2281919710232418,0.22816758652323807,0.19646350050856742,0.29993696109751794,0.0,0.004624124719249571,0.13651650798162093,0.20496678866748,0.01611700969579141,0.0,0.0169004371092299
42,0.20884025347091198,0.08207247767362903,0.37787604285134846,0.00035727045373347617,0.13338585241884474,0.37115005083428027,0.06524989442688063,0.9538866718159974,0.4024699257742513,0.29042740399681793,0.024731124092373203,0.20944843342036554,0.0928533267579008,0.16880992020207816,0.039239360096589196,0.0495760768240534,0.10781628980517956,0.18875343241481737,0.0,0.014268727705112963,0.5699872104590024,0.10201979124305274,0.2032481273894928,0.14386302610216078,0.17452734614511636
43,0.21423366687051904,0.09351243634216545,0.5411215473567844,0.0195307848040967,0.4360018331180807,0.3984809520961666,0.0747685951356472,0.395822605561277,0.4678141796775018,0.45696791456741315,0.04165529289730851,0.17950391644908617,0.013701557555582954,0.04506573282048338,0.026712948988831874,0.0588350620718228,0.002268993036538613,0.14642120671417735,0.0,0.02113885585942661,0.609255838188622,0.08898468212010302,0.14104630390854173,0.46208459366086213,0.1325443635106184
44,0.004697279221370669,0.06539227987305335,0.19876011038914562,0.0,0.5351530691471833,0.1236768135877041,0.17692913475695354,0.33680376759354613,0.17945994369081134,0.12826941156618374,0.005104547687940165,0.25864882506527415,0.052956889820408505,0.08792123543257363,0.09885300332025355,0.07443809833833953,0.06423597527580002,0.15298152639620485,0.6629722593473938,0.035407583564539574,0.13850599213680073,0.5313216754778365,0.016088506362954988,0.051381180198316424,0.014491583780930148
45,0.14085982329902538,0.08140822200900433,0.44334205524229153,0.0,0.31530767220515765,0.4362179295496681,0.06149491537030484,0.28386221249570887,0.29148963399027383,0.41664296217727737,0.16159851504067257,0.0647845953002611,0.1165084453211688,0.4208335725357368,0.018261394506489587,0.05795096399982245,0.20397464987090214,0.337567980511363,0.0,0.02047826661381953,0.17289564681919378,0.34774569608241834,0.08334155002026603,0.13921284246212037,0.08607822580353926
46,0.4030356654912625,0.3355229168204295,0.8182277293080001,0.0002977253781112302,0.11166870556866426,0.3532085401590815,0.07743930972299896,0.15268301579128046,0.3487330432556948,0.8297615890846852,0.04097286673581918,0.11888054830287206,0.0034521020835901863,0.04225271255525575,0.08693027467552067,0.09472426497787906,0.1626633283780612,0.21604179799771348,0.0,0.11705641432157485,0.12112169011415849,0.22224752609461843,0.3429452174846489,0.18476179323557682,0.31289714673011826
47,0.4049223842920901,0.07483947154771568,0.22557799215823507,0.0011313564368226746,0.43100999503846127,0.08007894264697088,0.037675336977983725,0.42343052694816335,0.286114665984131,0.18482751970686787,0.1827537260468417,0.21377284595300264,0.02389347799284922,0.102703943969229,0.24373679444612134,0.17160750484589318,0.04741413034973788,0.3005566655625955,0.0,0.11784912141630335,0.11098479465681396,0.0928887081469432,0.1407930972402008,0.29504838836670083,0.11491963233542887
48,0.1596749638921057,0.019632445198907663,0.1414261514112791,0.0,0.7073601205919001,0.021230787632318643,0.0030359405138272256,0.027774201853759013,0.049936012285641145,0.20096907166791217,0.0049134683627231526,0.11276109660574413,0.01827970246167756,0.866725988862736,0.6486568065197706,0.39256173889883555,0.228072920741726,0.101546055794771,0.0,0.10595851499537587,0.17924304864762444,0.05356649044326962,0.011796917422071692,0.010066353498913478,0.012083930989483922
49,0.12099722847514084,0.21492361059856813,0.2430469949179637,0.0012504465880671667,0.2553715283432627,0.14610370193170266,0.26809865665338917,0.08067284586337112,0.33841822370104935,0.0793481667188969,0.07059016214445596,0.13397519582245432,0.3591912217975589,0.2223434181066651,0.07546030787805615,0.2656104345767427,0.09357640247242,1.0,0.0,0.020742502312062358,0.3679598313675335,0.16638199810220955,0.0005705743198811921,0.0012037806762827904,0.0006543432224920903
50,0.29279273418083873,0.3823160380839914,1.0,0.0,0.06803746529763549,0.2236708330841457,0.17078877386808494,0.13553467215928597,0.401266956744305,1.0,0.21684773707484847,0.08950718015665797,0.006452143180043563,0.015299385728227796,0.025354663447026863,0.07721986298329461,0.42312808074485564,0.15729808853226204,0.0,0.0607742105958515,0.07356354507128984,0.161339297817541,0.08210027248358749,0.06710690815097275,0.062023011933443624
51,0.27084824274914443,0.582847442615691,0.794141740299196,0.0006549958318447064,0.13610901750173274,0.35111536391364156,0.203978679936542,0.22627016821146587,0.5175966214486818,0.6599185208398621,0.05235573510946115,0.2455939947780679,0.011350840422471543,0.028445949824903838,0.024750980984002417,0.0746008611633103,0.2255692042876144,0.23980425886551346,0.0,0.2765226582111244,0.3675808820046422,0.2312755862816863,0.4995002895953426,0.6555566379802641,0.04069488224052547
52,0.3057590464913536,0.022068049302531548,0.501817285285954,0.01006311778015958,0.16083338698864905,0.30781651815082833,0.39338256274467287,0.1980132166151734,0.8604811876119784,0.136928380300364,0.8902385761860565,0.22421671018276762,0.2607159002178112,0.04167862678684195,0.016752188348928464,0.10594380243552373,0.0952977075346217,0.26763753699528814,0.221957818561137,0.05350772889417361,0.4149495523660651,0.17580046089196147,,,
53,0.402593262462103,0.00730681231087165,0.2562252956568074,0.0,0.21642913142774897,0.027629926439806232,0.25378636565963225,0.44919863542739447,0.5072945994369081,0.04109153147072295,0.12968826772943168,0.4698107049608355,0.0691324538692311,0.003989896090475916,0.0022638092363416844,0.414050130950091,0.013300993662467727,0.09447287724509312,0.04068194412752225,0.006738010305192233,0.18516413244280233,0.08355157923275042,0.049311158285474666,0.017162642649581717,0.05353542806618133
54,0.18489193655420086,0.007675843235663148,0.33413394625289294,0.0,0.7002738314819091,0.10579510794808925,0.4434641679126197,0.011510899416409204,0.09692858971077553,0.22758238314490273,0.2681661844188459,0.0662532637075718,0.25922820860559737,0.03677019346690395,0.006489586477512828,0.0067250639953834596,0.20945152961427116,0.40077783594926975,0.0,0.11850971066191043,0.9999999999999999,0.0867832452216348,0.016813058998864875,0.02989878426091674,0.01778541053772758
55,0.16487970541163,0.17314930991217062,0.5485895162124117,0.0,0.4629721509974206,0.28664553555409367,0.07167558807080818,0.13484273086165469,0.2899539288456616,0.5430754767012993,0.21515532019435496,0.12296018276762402,0.00609871368100933,0.0007176072105172513,0.03727739209175973,0.11373422310344317,0.18425788279477348,0.31459617706452403,0.0,0.21548421191703,0.27308038463360335,0.17580588315033213,0.6765973742110265,0.47454946050738567,0.7528037405100605
