,Unnamed: 0,Alcoholic Beverages,Animal Products,Animal fats,"Aquatic Products, Other",Cereals - Excluding Beer,Eggs,"Fish, Seafood",Fruits - Excluding Wine,Meat,Milk - Excluding Butter,Miscellaneous,Offals,Oilcrops,Pulses,Spices,Starchy Roots,Stimulants,Sugar Crops,Sugar & Sweeteners,Treenuts,Vegetal Products,Vegetable Oils,Confirmed,Deaths,Recovered,Vegetables
56,56,0.5187238264590729,0.7495807612162647,0.44555384717377994,0.00021833194394823335,0.1339057565710353,0.4111163401552192,0.10169712312182899,0.14792495525966723,0.5446416303414713,0.6312005622915446,0.0,0.08426137024748831,0.0510139967186353,0.012640058556914434,0.06996323978614984,0.09712808826189144,0.24470408207913308,0.0,0.29771194379185106,0.3853808137795554,0.2554498526912869,0.38339850215039323,0.2635298687439978,0.3984882253763251,0.2711726796431024,0.27122788337754816
57,57,0.08287193716675466,0.10574373557607053,0.0088302341292954,0.0,0.19393566214590066,0.04175772783946457,0.24660176293071687,0.5669926117517553,0.08359522623656096,0.01568017159739483,0.043508852864874145,0.1159166541176766,0.17995011819976336,0.14115873144742955,0.4936429581022641,0.956371501617571,0.0005075315824796667,0.14929490077916843,0.0647157076607732,0.060220776556724274,0.863969889498314,0.14194466464773434,0.0216290258631297,0.0077927104108297006,0.0226069496541407,0.0918311075428294
58,58,0.17406993253179734,0.6100204515636634,0.11567077478010257,9.924179270373334e-05,0.19302764287507068,0.31242428534209205,0.12472145142801079,0.25180982632350385,0.43226284991934244,0.5938919255139976,0.07749672590145755,0.21770453915960597,0.07397523320221307,0.07868124009745296,0.040421054144332495,0.081434822478591,0.22686229503071562,0.0,0.19156647116370407,0.6953929456500253,0.4021799662515323,0.6354657167697102,0.1465276757929526,0.2999380434059449,0.0969371165062937,0.41171085927788775
59,59,0.22641959125180824,0.5845306303744331,0.08154357048255537,0.0003771188122742,0.1621882950548006,0.5167358452315419,0.2925202926227796,0.4172366683101935,0.6360176780316169,0.29724514640670524,0.3253337108955263,0.11287100623469609,0.09830807995148949,0.1684826459534573,0.4373156533606033,0.05047976982582103,0.09328156877245551,0.0,0.45265154726808704,0.02354644226319133,0.3299297939838311,0.3662492911818971,0.0125541250036936,0.0047725109997773,0.014292630321176497,0.13758353339446466
60,60,0.09420053653926651,0.29436073158034254,0.052238330671002,0.0,0.5093399835045003,0.7465863077194932,0.025908807759344867,0.1986889049314645,0.3514445837503477,0.17096978304886798,0.0296608686249909,0.12811495336272924,0.10681169822195896,0.3994918368553478,0.051754883160921805,0.012666990185989333,0.1644099922616503,0.0,0.5036186008330614,0.15550267675279836,0.7303815808181495,0.264958330476891,0.0866253635947153,0.17474956113002596,0.0911842900756082,0.2380099330751816
61,61,0.022381050344357268,0.0918599602067232,0.0173802140155794,0.0,0.5772377211587273,0.08518860786119449,0.10233946093967321,0.31408295767423094,0.10811718028246393,0.0655910113504833,0.06183790981486245,0.1630003373768932,0.2311988638546915,0.10931834335463657,0.0,0.3383697243567812,0.07142067649479507,0.0,0.09240790088428948,0.0003963535473642333,0.9044527335180748,0.4206956817776741,0.011188439917643298,0.0036067415931436,0.012612208075492399,0.5132673658486764
62,62,0.144802553652453,0.14340536310551918,0.028357452467030964,0.0,0.730891371285321,0.04872005804731333,0.014733623769937768,0.23925865503079036,0.24684807476970191,0.09855187554989149,0.12909592274486054,0.1899053793447295,0.07861730952670228,0.0659329434332962,0.0006539893349431333,0.21091983930739203,0.022759818937005998,0.0,0.0154115291730862,0.8016212747485043,0.8482733657666255,0.5349259856013869,0.013791368695284903,0.0128736440979992,0.013932396009884699,0.105228897743914
63,63,0.1150401299283171,0.40518093221515006,0.017584878641655432,0.0,0.3190786904566213,0.06323185538675517,0.21299969420687204,0.23221173976338216,0.3241428657569181,0.3796474873320184,0.1286006252025747,0.0422372690883857,0.21610668267302344,0.13221800834151112,0.36034213625739137,0.0506746535838132,0.1008284621811026,0.0,0.2849696661097853,0.10410152033569497,0.5386659527607658,0.14503573716774135,0.09689342942204542,0.12334545582653271,0.0978581576426129,0.8278348632174636
64,64,0.16049035346553922,0.11847093242753691,0.03366007900262737,0.0,0.4486175715584036,0.020361081564950066,0.0569087445652883,0.39814694345133544,0.20942557864381975,0.07397549479541053,0.08424264531627244,0.1449126022323253,0.09202409996689832,0.5506679507611106,0.0011067511822114666,0.3034805365286187,0.24115434070066924,0.0,0.19509652582395218,0.0,0.8587413390669407,0.28056063411980026,0.0098772864403906,0.011587035607195,0.0088822789508278,0.09701191495966745
65,65,0.11700975147710115,0.37726218725019905,0.06657940818337917,0.0,0.4895662899154754,0.23396611854092372,0.02970330771692037,0.21426332631836087,0.3497833531528818,0.3515791292043359,0.16076346832624083,0.1262090236092338,0.018197043562468204,0.35193816859642163,0.017886857482148133,0.0018952679835087,0.24729378611924724,0.0,0.4946108542990371,0.028223823437742736,0.6695258634658412,0.3887671085283102,0.149882297581697,0.2028365558026024,0.0692895492232095,0.10230836646069645
66,66,0.4722061317440576,0.7293468193011489,0.6793309048633955,0.00013893850978523333,0.19777698797180907,0.5793935388988081,0.04722366872468944,0.10361505005292689,0.6065185972653541,0.5221740610196757,0.0069609846746133,0.0030421005600721664,0.017746306127612466,0.05462404881680436,0.16586162701454418,0.07874926269012333,0.1566342929943254,0.0,0.25271656348743204,0.0201956926010853,0.2694656346593247,0.6480730808568134,0.36899203373501194,0.7192423769828006,0.3148050399520459,0.30181793890415093
67,67,0.32755861642403516,0.9613412652335165,0.47244129466674617,0.0004962089635187,0.04897744037114963,0.3508634533364307,0.5184329957448552,0.19615198378047027,0.59205911841783,0.7461053616793277,0.38961170235418763,0.2283607888364021,0.040227055530807104,0.010765736571141033,0.1026987844879758,0.04296842098967433,0.39244435474821276,0.0,0.3044630239414209,0.12256434033829694,0.0,0.14310840035658048,0.1571721183509289,0.0424986917018261,0.1791279333211675,0.16010491014094919
68,68,0.022815330857343497,0.2630973034265059,0.07450879790418154,0.0,0.6013721570958026,0.17215461127747356,0.07045584399287953,0.17854166348142617,0.0,0.4207641309689231,0.0,0.028395926781402802,0.09595168565113654,0.420324416044527,0.47391509730020537,0.06356194462532506,0.042845399811364,0.0,0.19059214182213313,0.1461671761851289,0.7958621867063873,0.22431195554544225,0.0742652972792914,0.0597017162960769,0.0831384255843633,0.40261379374475736
69,69,0.005739527666469933,0.21265537230250375,0.019970155277941933,0.00017863522686673334,0.7642713180398802,0.29863355154021864,0.4462618125006113,0.185097864375111,0.07967977891708956,0.03323620780065723,0.0003548616039744,0.15533395818966753,0.21509898070415578,0.026120571825531635,0.2067663143870139,0.1052244591313477,0.08259185522530153,0.0,0.1727565589330783,0.06310608342631523,0.7707553781349588,0.23204938683078677,0.0405258360774077,0.0623026082866683,0.0382328313388828,0.19716559632766278
70,70,1.5180496098612501e-05,0.25634393833557806,0.27999057272588157,0.00039696717081496663,0.5556170009615465,0.3102926494316561,0.09042122563228545,0.31829094755199794,0.25936655780847884,0.1458962040088583,9.55396626085e-05,0.1309301315725737,0.009246785661458234,0.13717313482974233,0.09485673254046294,0.0795737226278768,0.08189506282492513,0.0,0.21479475826569747,0.8250009998197984,0.738326580374471,0.24877034834609316,0.166598340391713,0.3743461213862114,0.1639760104127445,0.5627170037142304
71,71,0.0126221435965652,0.1725636602198335,0.06142481751648987,0.0,0.810153221137271,0.6236258500220616,0.03720846513922277,0.2111372133154845,0.20719703797323333,0.0971582111698965,0.10483653742595005,0.029270281521237798,0.032328901370890666,0.1114500570796527,0.03508011925737203,0.008529183641338834,0.1315944071632535,0.0,0.258497694713068,0.1390111024743911,0.8305501376929121,0.5743904499772792,0.1517202013509091,0.1779906926153272,0.16684827793413107,0.1957739332286543
72,72,0.5628503591230868,0.6790791039778096,0.44809549536488785,9.924179270373334e-05,0.1745936056611236,0.3281355513626902,0.15953111432421216,0.17319964213117708,0.5142562598537637,0.5348666385949262,0.0744080727142704,0.10172335788191,0.03897945552892817,0.040353404356861966,0.05801269206317843,0.09811316236458156,0.24030268952709558,0.0,0.3352286473796375,0.1779081797696361,0.3159771846032326,0.38799308522259895,0.3889568585812455,0.396035421085303,0.051660004921853,0.2954973598082872
73,73,0.09527070595269034,0.6529107984844104,0.053837807700499264,0.0016124166531427335,0.1862043533493921,0.3498743262109496,0.15130415906570827,0.2568650984652822,0.6466454004111213,0.4715237729195075,0.07768060344288945,0.1816910540449712,0.12736782992171156,0.10013611202773233,0.04511774926112636,0.04579927400253483,0.21207794383891873,0.0,0.1635016696191294,0.3437959387164185,0.3580927502058302,0.6613826105470341,0.7147213963119752,0.2967402962918516,0.7311647629591427,0.38311995433065055
74,74,0.20826297304591032,0.6425636670434565,0.20702658728131307,9.924179270373334e-05,0.2532278427049637,0.42285285607029954,0.18751771751058458,0.22631952496848115,0.5073157876670434,0.4817399662034287,0.053546370764158496,0.12419953607459204,0.017940935440967868,0.08439097214895268,0.009625123719915732,0.04460582141402087,0.17763471391186905,0.0,0.18907635550493773,0.4560038960780832,0.3800427140118618,0.5421518265262697,0.41827637823254166,0.8139403690451199,0.3865684046489432,0.35190265025972095
75,75,0.16531648387566616,0.4773673953632751,0.13452765154013793,0.005729126201263133,0.25106312463062563,0.0824509485122025,0.22421922864864005,0.30035663408063273,0.4742246771761563,0.2871401327437296,0.21762180299102296,0.21184004296755354,0.09798786027043427,0.06565556260520027,0.6121883789919765,0.14501028339017194,0.10976419639399693,0.0,0.4767437448320435,0.020620770699139465,0.4878850231173184,0.334999789659127,0.0575741865337231,0.0685396462235804,0.04814319150634041,0.30688381306643714
76,76,0.30787330324510565,0.5656052577434466,0.04396860649562443,0.05673161565750137,0.28984533642295185,0.9995468449076697,0.49894876603058586,0.08671346025737743,0.41764542116380254,0.22401528317351835,0.0718090946443878,0.16511059539338654,0.28995911204815883,0.032821603569763026,0.1409303293593504,0.044625785232626634,0.24899430186026186,0.21042096425447454,0.24065744107954656,0.12893431938324817,0.4213640443792609,0.4878272733923527,0.0307948174599563,0.0272842809940617,0.0315015345477469,0.37702485455324003
77,77,0.007165778348305766,0.310677265919673,0.06178202922545067,0.0,0.4830246230363024,0.17771324861846957,0.057837232183589,0.1563799540362887,0.3850349644406,0.22715237562249316,0.09558296567138025,0.11066474521788233,0.09205939869164903,0.16065456998817831,0.06561390623651077,0.0381944829801681,0.231377867317613,0.0,0.3921940060822407,0.22626942538134864,0.6844685782145334,0.6122753078401332,0.3003456986639224,0.2206362358888776,0.3309515590887858,0.4613107133208685
78,78,0.20342229321552843,0.6928727875098998,0.20650454562312096,0.0,0.17970795130909767,0.3244953898218836,0.02940376283809486,0.13588586207501166,0.47327225499351755,0.721014826654605,0.10004515996397101,0.3176411754096206,0.029033626213333497,0.008770470029486633,0.019544904100535,0.1738745705010036,0.16932708692686496,0.0,0.16850105952591654,0.17454692345362596,0.3068340501683072,0.49566962148289945,0.12481788691046898,0.08979592058182269,0.1258606683131467,0.47405708760127296
79,79,0.1288442478449226,0.28475796915548607,0.057723677991115364,0.0,0.5465611648737687,0.0671143885025329,0.0432705474794186,0.16071619737172874,0.17771797618106314,0.35194369288275035,0.0034121308074466,0.189632368647206,0.037218605402922995,0.47062789184449977,0.022537116069543634,0.20680284414705194,0.1276906819783001,0.0,0.163928883878381,0.09558738646201533,0.7655941144664167,0.29524411158814473,0.0182230839358803,0.017893171564852,0.0174218636195712,0.18365751113934475
80,80,0.022089163143207736,0.3828727309781856,0.03757725290984743,0.0,0.24482056113809947,0.08838821304345086,0.7240884527874373,0.22194435469319893,0.2712823842089856,0.013370813250214034,0.1180887247201341,0.030504645060500133,0.7714276320765622,0.0006770000338995333,0.011336990306283832,0.21585706208657682,0.0166676349656688,0.0,0.406361509831555,0.21103192803949644,0.568020255804948,0.09976094122539343,,,,0.21266049026377476
81,81,0.1187874862350012,0.1060467985582015,0.0,0.00019848358540746667,0.6194560380684027,0.31433767595068435,0.1277916178037515,0.19823507956980055,0.16667061655274615,0.006000596315381433,0.0198218119370284,0.06755108631947089,0.09736402778625201,0.3294929356748157,0.0,0.19104031372258046,0.004490030548896633,0.0,0.006987644456906466,0.04041840111875903,0.8743044623374199,0.23709028377589733,,,,0.7816123894197456
82,82,0.4907003979655804,0.4800476677895735,0.1765160911949161,1.0,0.31970644235004586,0.41442807060003134,0.40610099080596146,0.12203345665073463,0.48298869506766023,0.06331598618098254,0.0,0.2262901551975399,0.16962106994452564,0.020486359869632265,0.04178811472134647,0.015192409391448032,0.07083919498754614,6.519542328126667e-05,0.2928288533826067,0.25098538991513886,0.48010032188946183,0.3728824053695002,0.014980528579756102,0.0153203123909552,0.015139066848612598,0.7370112190948628
83,83,9.542026119126667e-05,0.44616139796065335,0.033602295874536774,0.0004366638878964667,0.350015225896864,0.74327422162004,0.08217300765891236,0.2358365560742349,0.49945592184323323,0.2826529374645807,0.25179429937736225,0.16079501331844256,0.0408669742701555,0.11168714602402846,0.2774081949195927,0.07247953312059546,0.24913329973172524,0.0029989894709391333,0.2960065190555797,0.2377047568213574,0.5095201682045835,0.3596600754169734,0.3482374844455935,0.1108248066995949,0.3798822354161282,0.5888826019956355
84,84,0.0724976120141526,0.5007877030785718,0.11267560493987126,0.0,0.40377270472541343,0.17674261112881426,0.007894553303181734,0.07036681930492956,0.2472502937818238,0.6505064118186739,0.0661451953314486,0.2762343699755086,0.0012952295825470665,0.11025087926189618,0.03505239626670476,0.1813340064458694,0.1593701361524366,0.0,0.24239503145377314,0.21283477346111365,0.5219522331227372,0.11177167463845818,0.12381165364272022,0.1163808001597329,0.1367949814966491,0.5898500461228671
85,85,0.10347983890830703,0.15762670114131133,0.0865622393621317,0.00011909015124446667,0.613113955025502,0.06660662559413527,0.19484248401267087,0.43797352909251686,0.22551861247357394,0.0021198586318671333,0.10199163194748045,0.17826366014034178,0.12330404446410287,0.0497401148885697,0.2336017857445677,0.08439268574702737,0.5744366516840403,0.5972163157363479,0.05894294327274056,0.007195103379621633,0.8017541643659807,0.055727038321546296,2.9770577468261968e-05,0.0,6.262721290758823e-05,0.7296266810029781
86,86,0.4641396907755835,0.7055468430071111,0.7043991587492903,9.924179270373334e-05,0.1814352872657742,0.4700040423942107,0.18421068218235448,0.10318164488865804,0.4470895568547244,0.5610062375686513,0.08880662974556794,0.18923697193268188,0.025293894435397434,0.0013769524807491333,0.0212201287552692,0.21044379033097646,0.2939855225644146,0.0,0.21125123135696014,0.1789926818225116,0.2813039909351386,0.30769959177973166,0.3602484628417051,0.3762580425487319,0.34546684158915236,0.312346970329763
87,87,0.05059877451086623,0.2570003426016169,0.06036652062698097,0.0,0.43363134352880467,0.09698819595105727,0.0767571064187354,0.27203529604163146,0.22366160107821442,0.2565290914366272,0.07630101274674625,0.08074606404823499,0.09642301119855978,0.14623964744358522,0.061355069101849374,0.07756177293130646,0.2514785020872791,0.0,0.39367995906639713,0.6912929994835778,0.7406417213919552,0.4963667159977299,0.4474131810723068,0.2814599725240416,0.3260071019066534,0.5487483998538933
88,88,0.1883382840778851,0.14528193979239393,0.011884954213305167,0.0,0.8446398517924457,0.04605079625368356,0.021125955668963164,0.0412358723687249,0.2370536240803477,0.10274840943425904,0.09029380617870464,0.30931089464164724,0.018922587222596533,0.2675848789108351,0.14424756808120387,0.17100399572135602,0.021895101963557134,0.0,0.14219465439963538,0.0036647585220489,0.8686151841515786,0.15719886908950903,0.0420447431199929,0.0460741152961742,0.0139748152230942,0.12410092916241776
89,89,0.08927619226234594,0.12859739404263779,0.018788432124387165,0.0,0.5981077324605851,0.08198312437981183,0.08476438308607188,0.2288634536389682,0.2639232606201168,0.0030051544638570998,0.08057642246174435,0.21541822782679262,0.09526809347105436,0.02688503669873593,0.0006539893349431333,0.4297579449228695,0.014788437453449233,0.3815771229615619,0.05698122296495434,0.0883297760382044,0.8461930034103373,0.5936089950116303,0.0036856551271844,0.0089562424693337,0.0038710803860675,0.17292436851619958
90,90,0.463383210294503,0.7852282562115479,0.31485066245642707,0.00017863522686673334,0.1774342577551553,0.49110123512722653,0.20182242888024035,0.09442091823997534,0.4897684253016407,0.6919618739422795,0.0202867922554931,0.14258599407447523,0.025132175760730503,0.14035257786799238,0.10289337956377276,0.05984750092979126,0.1467598100508381,0.0,0.3564914357262849,0.1405210036378246,0.2455883713306467,0.2129164370850174,0.6405488683118873,0.5649652060442116,0.5464259840126321,0.18974778725176505
91,91,0.6536341679011893,0.7156920348804134,0.31950845309451964,0.0024738454129843,0.08879301424368917,0.5864187943921068,0.1948101552589263,0.19381399243109168,0.6187255174871907,0.5026232060333833,0.17341101057101785,0.11713486686151776,0.0263168408225289,0.0127461089955036,0.10409062168009575,0.05693133346434907,0.9940295407938117,0.0,0.405804573921853,0.03945851187912814,0.18211283065918743,0.23348753081640297,0.7830908170513228,0.5034546018278311,0.8475287212191226,0.28300289191269995
92,92,0.058685478008249636,0.1392143292913502,0.029684379344636733,0.0004763606049779667,0.7454653224801069,0.035307534228496834,0.07412420417744824,0.1895243502019762,0.16707500189259308,0.11256836219563789,0.02179647455158375,0.2021973542002152,0.017743924596299598,0.10819298932953536,0.06892771878052477,0.4049786043059153,0.11437997271336736,0.24233669245285264,0.08327555724240743,0.0258766628714945,0.8538573474119326,0.06300796891884435,0.0065851553338174,0.0054725918809698,0.0072765963539229,0.08504683473589165
93,93,0.08651542749533386,0.09434640303327775,0.07083629122098094,0.0,0.4503455888201837,0.043176849535669005,0.08802242856035454,0.3517141101539254,0.19688545000065424,0.003031738463555044,0.013398386506726749,0.1773595299494701,0.19233890787139016,0.3615992344084921,0.025220357786844495,0.5739134070060049,0.020842946117139566,0.0,0.04176198675869933,0.0224431583081708,0.8784729269866112,0.031500193355329935,0.0134681141088789,0.0235958631923672,0.006562088838435,0.18894421388207056
94,94,0.0528459726086701,0.5037068969453558,0.061363831329228534,0.0079984385291336,0.4262668151990401,0.9400334102306896,0.5286770446669994,0.12047593880287076,0.48463774594532993,0.07094250822684679,0.14461552435631264,0.06169638888431883,0.060871027059744835,0.06394766871644487,0.5905713195303796,0.0262228547754453,0.05098230962913,0.0,0.3646143930789603,0.0947060685967655,0.46082403216500206,0.49461810686558,0.069939093562767,0.0140988602461634,0.0630939153485569,0.30865606183669153
95,95,0.0467876096940337,0.6076325823543188,0.06111575886129123,0.0013496883807709,0.32822399989610657,0.6471079802346451,1.0,0.21475461202570179,0.18533062335936354,0.2575641475818724,0.7612004224147515,0.0010974406229413668,0.03147462676761493,0.021257092607383,0.4791805602305635,0.030000752976913302,0.2746679256269592,0.098762785851975,0.27377125711475275,0.8521299282680342,0.33812852037618824,0.032188590466265564,0.2957787009301305,0.0538296896869583,0.2976339926812366,0.34944714705198787
96,96,0.1635806635470592,0.27601962445153666,0.02619255321086783,0.0,0.7220814246011495,0.0173448172592516,0.068777485809898,0.11430197883345496,0.18754633653191247,0.3321407555249352,0.04682376767273635,0.23213312706896808,0.08964069650391322,0.2118055000578495,0.0890553575009501,0.0634834829981387,0.0319674984222627,0.0,0.06382556580986123,0.2531095278426758,0.7538530584066001,0.12433164616554747,0.0038415844430354,0.0090011004456824,0.0033069961665946,0.33844051792128305
97,97,0.2736920647901679,0.6189826832856208,0.16092437754925484,0.0003374220951927,0.20786185146844852,0.430996124887197,0.20365718110352382,0.1638216684150817,0.5532412613817751,0.4551133990414986,0.04096820716554715,0.07135202346781104,0.049123630152484075,0.06278671937938589,0.05024310257322597,0.04879239834761537,0.3191639725673936,0.0,0.43010114093352686,0.2246397877990182,0.3072500378945788,0.19293193933782649,0.34188581018049174,0.2882432074521004,0.33686438656842405,0.5880583829739756
98,98,0.00011927532648906666,0.4175206149613933,0.05115954311765131,0.0,0.6292691053450721,0.11697602762823629,0.09111222894758157,0.042592373193927564,0.29209684218544796,0.44935271973753893,0.16213094367787612,0.31150397898170684,0.020029998655815968,0.24814660648130804,0.005559915268128033,0.0080787862589917,0.18771985148997597,0.0,0.3538411155323024,0.0,0.6374589324374909,0.4340036597764909,0.0346666642616109,0.049290288336415,0.0380274703377416,0.1531113358330426
99,99,0.17805873299626152,0.377072022855347,0.036604473357177765,0.0037659885527466332,0.4905242318044345,0.28378851398673405,0.21633008560514197,0.10382220552852096,0.4343922555052974,0.21846087159989067,0.27241293477496586,0.09126292563338201,0.06184353944112294,0.2036248072553449,0.2372942516712542,0.029366119553809262,0.15486095826692456,0.0,0.2621370023560475,0.05665294492607712,0.5837780501462497,0.6246599580853673,0.0044057432374804,0.0042631916440698,0.0047221630959889,0.278286143182622
100,100,0.2408834784536781,0.5192998903647851,0.08318013514448747,0.008996206013762635,0.38473636475248957,0.7658529980413236,0.10971542338485189,0.24526839169760364,0.4880929663048634,0.32238983458994874,0.00375334388819125,0.33366582343648393,0.046834484262317566,0.19271810895277422,0.1825270321701915,0.014916155314727933,0.026677914554728302,0.0,0.3694498886647348,0.12878814331348848,0.48717011546292566,0.28166949766901156,0.1447832352508523,0.6996318429388092,0.1282988381721422,0.2250800175936571
101,101,0.22544074054338567,0.9376387121522286,0.2171146483235975,0.0,0.26212172164441205,0.21326730396126595,0.0026770998985149,0.015994666608793336,0.9673231020789826,0.6694313435763427,0.16164656079796663,0.9770180591818973,0.005270753578139034,0.009881075349770167,0.0029543091810809003,0.06040741231233617,0.2150661028437947,0.0,0.12389954496013927,0.0202152823092988,0.07393417366521875,0.19715052985105955,0.005753222364979699,0.0003209126706188,0.0047691130960258,0.1656478158387559
102,102,0.1778574450268208,0.8126767198114843,0.14013096572854408,0.00027787701957046666,0.17424456420822107,0.3986664439485989,0.0799157167050262,0.23670190338955685,0.5148236624913329,0.8597285070528851,0.261432800587285,0.1388523146399611,0.02315172159764887,0.07008845965080573,0.030055977107071297,0.0249273507203099,0.376515931043361,0.0,0.35896589117731903,0.17263790805050164,0.20042508623721605,0.17950263033778358,1.0,0.7248385355739787,1.0,0.23366793955054865
103,103,0.016941367484766302,0.24304917375790777,0.07125096652730006,0.0,0.6939675198762981,0.2562971262929048,0.15736112112226341,0.24739545237316082,0.23965474220519303,0.13761791042368976,0.0073377494914718,0.16191350738105711,0.0120315033050354,0.08872590613527609,0.17686868668195607,0.07974914833400283,0.11071243668781557,0.0,0.26040032047377326,0.29826286559841925,0.7690635481048818,0.24008289350586862,0.1269037461793257,0.1257182037125224,0.1396673743122719,0.30252092198179137
104,104,0.08839904701207069,0.09678874159828037,0.014478929382842001,0.0,0.47826854193384455,0.11241559149782104,0.13522189073444546,0.10395802861510565,0.09238458334768969,0.07105167680014164,0.039715547042739704,0.08835294902770767,0.03704757868800917,0.3771131895770563,0.0037681696663990996,0.6787544652327898,0.06839117975823512,0.0,0.08008620070156956,0.17057984189239747,0.8998383676286481,0.21126095800444963,0.0135692594181709,0.0078040646243236,0.0095088806366061,0.12311074513776935
105,105,0.01706522922410007,0.512387913752065,0.10860103537516717,0.0006748441903854334,0.4345377333696447,0.2499581407283619,0.46877302094849,0.13122923425263758,0.5438060964174337,0.15138208098800507,0.08544641227728135,0.1903863506677018,0.15290305464619602,0.32233184277269783,0.2880400118774277,0.021354447014805166,0.10959892199774313,0.0,0.3830416052136963,0.2715960629576381,0.4650672588379616,0.17000357116225193,,,,0.33800834347720476
106,106,0.36831765344396117,0.33067527351124665,0.07657519224498337,0.0035397572620744,0.3348851085314338,0.06503490563198604,0.12133812023273365,0.10901466885847493,0.3214051843353812,0.24630882752476588,0.1856080476440275,0.21801651094710572,0.029151053677822166,0.2160102102728223,0.19866731797210746,0.42142735283506877,0.08669139695724422,9.779313492189999e-05,0.31813609310394003,0.02174664984384173,0.6597080206877948,0.35810379091828753,0.1317231362352686,0.0787398577897231,0.1452265789056909,0.10224163743223891
107,107,0.0261434000768983,0.12752258665501756,0.043467582640294634,0.0,0.6796318309391864,0.08513933914758763,0.022423007627338468,0.162858110838583,0.0796604916423138,0.1951430605917247,0.015466383684976,0.15114235276058552,0.011013596634775668,0.26780913584562344,0.6617507026506962,0.17943587076706688,0.03017531404834183,0.8757062146892656,0.0198276043734314,0.11147489205878403,0.8813535833584605,0.27570084533228134,0.0870329606788587,0.0365869704945295,0.09876531117572922,0.5679990440796268
108,108,0.33174978740179656,0.8400228903863974,0.2021022775047171,0.0036958443536719335,0.08584923470315207,0.5323843251346094,0.15629021847417335,0.2370977286719963,0.5317820475230709,0.7922451357135932,0.0,0.0505143812420783,0.015400730687764265,0.02696981685756537,0.10756124916442156,0.12468359217751196,0.13726237353294213,0.0,0.2958999576811158,0.3331887604062526,0.18853515795323156,0.40997444852642423,0.5587089581637716,0.4466995977191741,0.0084142163847631,0.21501608241666445
109,109,0.3121823302680518,0.5851704616385208,0.14498056977006588,0.02158671477868777,0.21631480628487035,0.4444756128810136,0.21197131941552985,0.1906908532177697,0.6695544739330157,0.31036156805600973,0.9683842938696486,0.17381791429838866,0.16808549056212144,0.033898480984041864,0.06670777132876017,0.05852916769353824,0.2288395508806985,0.0,0.23558983967199518,0.06555481102390667,0.32203495076536043,0.49496377269677744,,,,0.29206991055227427
110,110,0.29348903119554215,0.683706930654567,0.43019027560597545,0.008505296611970166,0.19385485191497656,0.43394004607172376,0.17903425711756701,0.16213417890994947,0.7663911847424937,0.27798732864223274,0.0,0.12389675491718499,0.08950017054353354,0.06802193948966166,0.07587403857215673,0.0869362620129468,0.12494563251150996,0.015308677308254068,0.4346856969668722,0.29294636141631203,0.28889642881591493,0.1880995806827709,0.0044398468502688,0.0027034978091783,0.0049443413799261,0.31449386539472224
111,111,0.1024524021020295,0.3572072510972583,0.05253282815398717,0.0005954507562224333,0.5477241688347977,0.2862816645225444,0.06219046156474137,0.12370083237376593,0.29413571238750796,0.33804859475748045,0.2035008644495726,0.17746218324498372,0.06710395201244283,0.3476246986710714,0.004380126641790333,0.034950987980706234,0.028095806876161367,0.0,0.4583081377962039,0.002660645171980433,0.6911615884412396,0.26692883458712724,0.0091455390511893,0.013899323272548498,0.0070857171958593,0.1444886888090515
